"id","island_code","city_code","province_code","name"
"1863","40168","2101","21","Pulau Pelaham"
"1864","40169","2101","21","Pulau Penggegah"
"1865","40170","2101","21","Pulau Pengibu"
"1866","40171","2101","21","Pulau Pengidan"
"1867","40172","2101","21","Pulau Pengikik Besar"
"1868","40173","2101","21","Pulau Pengikik Kecil"
"1869","40174","2101","21","Pulau Pengujan"
"1870","40175","2101","21","Pulau Penyabung"
"1871","40176","2101","21","Pulau Penyemuk"
"1872","40177","2101","21","Pulau Penyusuk"
"1873","40178","2101","21","Pulau Penyusuk Besar"
"1874","40179","2101","21","Pulau Penyusuk Kecil"
"1875","40180","2101","21","Pulau Piling Darat"
"1876","40181","2101","21","Pulau Piling Laut"
"1877","40182","2101","21","Pulau Pilingdalam"
"1878","40183","2101","21","Pulau Pinangkuning"
"1879","40184","2101","21","Pulau Pinangseratus"
"1880","40185","2101","21","Pulau Pinangseribu"
"1881","40186","2101","21","Pulau Poto"
"1882","40187","2101","21","Pulau Poto Kecil"
"1883","40188","2101","21","Pulau Pua"
"1884","40189","2101","21","Pulau Putang"
"1885","40190","2101","21","Pulau Rakitbenua Utara"
"1886","40191","2101","21","Pulau Rakitbungin"
"1887","40192","2101","21","Pulau Rakitburung"
"1888","40193","2101","21","Pulau Rakitlesuh"
"1889","40194","2101","21","Pulau Rakitpilinglaut Besar"
"1890","40195","2101","21","Pulau Rakitpilinglaut Kecil"
"1891","40196","2101","21","Pulau Rakitsabangkalat"
"1892","40197","2101","21","Pulau Rakittanjung"
"1893","40198","2101","21","Pulau Ranggas"
"1894","40199","2101","21","Pulau Riau"
"1895","40200","2101","21","Pulau Rinti"
"1896","40201","2101","21","Pulau Rintikecil"
"1897","40202","2101","21","Pulau Rusa"
"1898","40203","2101","21","Pulau Rusa Kecil"
"1899","40204","2101","21","Pulau Sanyir"
"1900","40205","2101","21","Pulau Satu"
"1901","40206","2101","21","Pulau Sedua Besar"
"1902","40207","2101","21","Pulau Sedua Kecil"
"1903","40208","2101","21","Pulau Sekerah"
"1904","40209","2101","21","Pulau Sekucing"
"1905","40210","2101","21","Pulau Selentang"
"1906","40211","2101","21","Pulau Sendulang Besar"
"1907","40212","2101","21","Pulau Sendulang Kecil"
"1908","40213","2101","21","Pulau Sentut"
"1909","40214","2101","21","Pulau Senukuh"
"1910","40215","2101","21","Pulau Senukuh"
"1911","40216","2101","21","Pulau Seranggas"
"1912","40217","2101","21","Pulau Sigan"
"1913","40218","2101","21","Pulau Siolong"
"1914","40219","2101","21","Pulau Sore"
"1915","40220","2101","21","Pulau Suka"
"1916","40221","2101","21","Pulau Sumpat"
"1917","40222","2101","21","Pulau Tamban"
"1918","40223","2101","21","Pulau Tanjungbintun"
"1919","40224","2101","21","Pulau Tanjungbuntung Besar"
"1920","40225","2101","21","Pulau Tanjungbuntung Kecil"
"1921","40226","2101","21","Pulau Tanjungdadap"
"1922","40227","2101","21","Pulau Tapai Selatan"
"1923","40228","2101","21","Pulau Tapai Utara"
"1924","40229","2101","21","Pulau Tapaigunung"
"1925","40230","2101","21","Pulau Tapaipasir"
"1926","40231","2101","21","Pulau Tapaipasir"
"1927","40232","2101","21","Pulau Tekong"
"1928","40233","2101","21","Pulau Telang Besar"
"1929","40234","2101","21","Pulau Telang Kecil"
"1930","40235","2101","21","Pulau Teluk Koya Besar"
"1931","40236","2101","21","Pulau Teluk Koya Kecil"
"1932","40237","2101","21","Pulau Tembelan"
"1933","40238","2101","21","Pulau Temborak Laut"
"1934","40239","2101","21","Pulau Temborak Tengah"
"1935","40240","2101","21","Pulau Terli"
"1936","40241","2101","21","Pulau Terumbu Begalas"
"1937","40242","2101","21","Pulau Terumbu Daun"
"1938","40243","2101","21","Pulau Tiga"
"1939","40244","2101","21","Pulau Tiyangnyaru"
"1940","40245","2101","21","Pulau Toe"
"1941","40246","2101","21","Pulau Tokonguwi Besar"
"1942","40247","2101","21","Pulau Tokonguwi Kecil"
"1943","40248","2101","21","Pulau Tokonguwi Sedang"
"1944","40249","2101","21","Pulau Tukongbelayar"
"1945","40250","2101","21","Pulau Tukongbuton"
"1946","40251","2101","21","Pulau Tukongkanggan"
"1947","40252","2101","21","Pulau Tukongkayuara"
"1948","40253","2101","21","Pulau Tukongkemudi"
"1949","40254","2101","21","Pulau Tukongmenggirang Barat"
"1950","40255","2101","21","Pulau Tukongmenggirang Baratlaut"
"1951","40256","2101","21","Pulau Tukongmenggirang Besar"
"1952","40257","2101","21","Pulau Tukongmenggirang Selatan"
"1953","40258","2101","21","Pulau Tukongmenggirang Utara"
"1954","40259","2101","21","Pulau Tukongmentebung"
"1955","40260","2101","21","Pulau Tukongpejantan"
"1956","40261","2101","21","Pulau Tukongpenyemuk"
"1957","40262","2101","21","Pulau Untup Darat"
"1958","40263","2101","21","Pulau Uwi"
"1959","40001","2102","21","Pulau Akat"
"1960","40002","2102","21","Pulau Anakkenipan"
"1961","40003","2102","21","Pulau Anakkenipanbatu"
"1962","40004","2102","21","Pulau Anakkundurlaut"
"1963","40005","2102","21","Pulau Anaklemas"
"1964","40006","2102","21","Pulau Anaknangka"
"1965","40007","2102","21","Pulau Anakrukaubesar"
"1966","40008","2102","21","Pulau Anaksaoma"
"1967","40009","2102","21","Pulau Anaksigal Besar"
"1968","40010","2102","21","Pulau Anaksigal Kecil"
"1969","40011","2102","21","Pulau Anjing"
"1970","40012","2102","21","Pulau Antu"
"1971","40013","2102","21","Pulau Ara"
"1972","40014","2102","21","Pulau Arang"
"1973","40015","2102","21","Pulau Asam"
"1974","40016","2102","21","Pulau Babi"
"1975","40017","2102","21","Pulau Babi"
"1976","40018","2102","21","Pulau Bahan"
"1977","40019","2102","21","Pulau Baran"
"1978","40020","2102","21","Pulau Batu"
"1979","40021","2102","21","Pulau Batuberlayar"
"1980","40022","2102","21","Pulau Batuberlobang"
"1981","40023","2102","21","Pulau Bayan"
"1982","40024","2102","21","Pulau Bekajang"
"1983","40025","2102","21","Pulau Belat"
"1984","40026","2102","21","Pulau Belukar"
"1985","40027","2102","21","Pulau Belungking"
"1986","40028","2102","21","Pulau Bene"
"1987","40029","2102","21","Pulau Berdaun"
"1988","40030","2102","21","Pulau Besurut"
"1989","40031","2102","21","Pulau Betik"
"1990","40032","2102","21","Pulau Biawak"
"1991","40033","2102","21","Pulau Binga"
"1992","40034","2102","21","Pulau Bontot"
"1993","40035","2102","21","Pulau Buaya"
"1994","40036","2102","21","Pulau Buaya Kecil"
"1995","40037","2102","21","Pulau Bukitdua"
"1996","40038","2102","21","Pulau Bukitdua"
"1997","40039","2102","21","Pulau Buru"
"1998","40040","2102","21","Pulau Citlim"
"1999","40041","2102","21","Pulau Combol"
"2000","40042","2102","21","Pulau Conding Besar"
"2001","40043","2102","21","Pulau Conding Kecil"
"2002","40044","2102","21","Pulau Cuping"
"2003","40045","2102","21","Pulau Cutai"
"2004","40046","2102","21","Pulau Degong"
"2005","40047","2102","21","Pulau Dok"
"2006","40048","2102","21","Pulau Dua"
"2007","40049","2102","21","Pulau Duku"
"2008","40050","2102","21","Pulau Dulang"
"2009","40051","2102","21","Pulau Durai"
"2010","40052","2102","21","Pulau Durian Besar"
"2011","40053","2102","21","Pulau Durian Kecil"
"2012","40054","2102","21","Pulau Engkos"
"2013","40055","2102","21","Pulau Gunungpapan"
"2014","40056","2102","21","Pulau Hantu"
"2015","40057","2102","21","Pulau Hantu Kecil"
"2016","40058","2102","21","Pulau Iban"
"2017","40059","2102","21","Pulau Incikmain"
"2018","40060","2102","21","Pulau Jaga"
"2019","40061","2102","21","Pulau Jang"
"2020","40062","2102","21","Pulau Jangkar"
"2021","40063","2102","21","Pulau Jumanat"
"2022","40064","2102","21","Pulau Junge"
"2023","40065","2102","21","Pulau Kain Dua"
"2024","40066","2102","21","Pulau Kain Satu"
"2025","40067","2102","21","Pulau Kajoh"
"2026","40068","2102","21","Pulau Kambing"
"2027","40069","2102","21","Pulau Karimun"
"2028","40070","2102","21","Pulau Karimunanak"
"2029","40071","2102","21","Pulau Kas"
"2030","40072","2102","21","Pulau Kayuara"
"2031","40073","2102","21","Pulau Keban"
"2032","40074","2102","21","Pulau Kedi"
"2033","40075","2102","21","Pulau Kelelawar Besar"
"2034","40076","2102","21","Pulau Kelelawar Kecil"
"2035","40077","2102","21","Pulau Kelempung"
"2036","40078","2102","21","Pulau Keloncing"
"2037","40079","2102","21","Pulau Kendi"
"2038","40080","2102","21","Pulau Kenipan"
"2039","40081","2102","21","Pulau Kera"
"2040","40082","2102","21","Pulau Kerengga"
"2041","40083","2102","21","Pulau Ketam"
"2042","40084","2102","21","Pulau Kisar"
"2043","40085","2102","21","Pulau Klorok"
"2044","40086","2102","21","Pulau Kojoh"
"2045","40087","2102","21","Pulau Kojok"
"2046","40088","2102","21","Pulau Kundur"
"2047","40089","2102","21","Pulau Kundur Laut"
"2048","40090","2102","21","Pulau Kura"
"2049","40091","2102","21","Pulau Labu"
"2050","40092","2102","21","Pulau Lada"
"2051","40093","2102","21","Pulau Lalang"
"2052","40094","2102","21","Pulau Lang"
"2053","40095","2102","21","Pulau Lanun"
"2054","40096","2102","21","Pulau Lemas"
"2055","40097","2102","21","Pulau Lini"
"2056","40098","2102","21","Pulau Lumut"
"2057","40099","2102","21","Pulau Man"
"2058","40100","2102","21","Pulau Manda Besar"
"2059","40101","2102","21","Pulau Manda Kecil"
"2060","40102","2102","21","Pulau Mandah"
"2061","40103","2102","21","Pulau Mangas"
"2062","40104","2102","21","Pulau Mangke"
"2063","40105","2102","21","Pulau Manis"
"2064","40106","2102","21","Pulau Mas"
"2065","40107","2102","21","Pulau Mempa"
"2066","40108","2102","21","Pulau Mempoyong Besar"
"2067","40109","2102","21","Pulau Mempoyong Kecil"
"2068","40110","2102","21","Pulau Mendulang"
"2069","40111","2102","21","Pulau Mengkudu Darat"
"2070","40112","2102","21","Pulau Mengkudu Laut"
"2071","40113","2102","21","Pulau Menokot"
"2072","40114","2102","21","Pulau Menotos"
"2073","40115","2102","21","Pulau Mensayu Darat"
"2074","40116","2102","21","Pulau Mensayu Laut"
"2075","40117","2102","21","Pulau Mentaling"
"2076","40118","2102","21","Pulau Menteras Besar"
"2077","40119","2102","21","Pulau Menteras Kecil"
"2078","40120","2102","21","Pulau Menterus"
"2079","40121","2102","21","Pulau Merak"
"2080","40122","2102","21","Pulau Meribung"
"2081","40123","2102","21","Pulau Merottok Besar"
"2082","40124","2102","21","Pulau Merottok Kecil"
"2083","40125","2102","21","Pulau Meya"
"2084","40126","2102","21","Pulau Moro Darat"
"2085","40127","2102","21","Pulau Moro Laut"
"2086","40128","2102","21","Pulau Moro Tengah"
"2087","40129","2102","21","Pulau Mudu"
"2088","40130","2102","21","Pulau Murai"
"2089","40131","2102","21","Pulau Muraibatu"
"2090","40132","2102","21","Pulau Musang"
"2091","40133","2102","21","Pulau Nangka"
"2092","40134","2102","21","Pulau Nangoi"
"2093","40135","2102","21","Pulau Nenas"
"2094","40136","2102","21","Pulau Ngal"
"2095","40137","2102","21","Pulau Nibung"
"2096","40138","2102","21","Pulau Nibung"
"2097","40139","2102","21","Pulau Nipah"
"2098","40140","2102","21","Pulau Nipah Darat"
"2099","40141","2102","21","Pulau Nipah Kecil"
"2100","40142","2102","21","Pulau Nipah Laut"
"2101","40143","2102","21","Pulau Nipah Tengah"
"2102","40144","2102","21","Pulau Nipis"
"2103","40145","2102","21","Pulau Niur"
"2104","40146","2102","21","Pulau Ojol"
"2105","40147","2102","21","Pulau Pacet"
"2106","40148","2102","21","Pulau Pait"
"2107","40149","2102","21","Pulau Pandai Barat"
"2108","40150","2102","21","Pulau Pandai Timur"
"2109","40151","2102","21","Pulau Pandan"
"2110","40152","2102","21","Pulau Pandan Besar"
"2111","40153","2102","21","Pulau Pandan Kecil"
"2112","40154","2102","21","Pulau Panjang"
"2113","40155","2102","21","Pulau Panjang"
"2114","40156","2102","21","Pulau Parang"
"2115","40157","2102","21","Pulau Parit"
"2116","40158","2102","21","Pulau Pasai"
"2117","40159","2102","21","Pulau Patera"
"2118","40160","2102","21","Pulau Pauh"
"2119","40161","2102","21","Pulau Pelangkat"
"2120","40162","2102","21","Pulau Penguyu"
"2121","40163","2102","21","Pulau Penisil"
"2122","40164","2102","21","Pulau Penyemut"
"2123","40165","2102","21","Pulau Perasi"
"2124","40166","2102","21","Pulau Perasi Besar"
"2125","40167","2102","21","Pulau Perasi Kecil"
"2126","40168","2102","21","Pulau Piatu"
"2127","40169","2102","21","Pulau Pisang"
"2128","40170","2102","21","Pulau Pisangbatu"
"2129","40171","2102","21","Pulau Propos"
"2130","40172","2102","21","Pulau Randui"
"2131","40173","2102","21","Pulau Rangges"
"2132","40174","2102","21","Pulau Rengat"
"2133","40175","2102","21","Pulau Rengat Besar"
"2134","40176","2102","21","Pulau Rengat Kecil"
"2135","40177","2102","21","Pulau Renjes"
"2136","40178","2102","21","Pulau Resam"
"2137","40179","2102","21","Pulau Rukau Selatan"
"2138","40180","2102","21","Pulau Rukau Tengah"
"2139","40181","2102","21","Pulau Rukau Utara"
"2140","40182","2102","21","Pulau Sandam Darat"
"2141","40183","2102","21","Pulau Sandam Laut"
"2142","40184","2102","21","Pulau Sanglar"
"2143","40185","2102","21","Pulau Sanglar Kecil"
"2144","40186","2102","21","Pulau Saoma"
"2145","40187","2102","21","Pulau Sebaik"
"2146","40188","2102","21","Pulau Sebuntah"
"2147","40189","2102","21","Pulau Sekajang Besar"
"2148","40190","2102","21","Pulau Sekajang Kecil"
"2149","40191","2102","21","Pulau Sekajang Laut"
"2150","40192","2102","21","Pulau Sekampong"
"2151","40193","2102","21","Pulau Sekatip"
"2152","40194","2102","21","Pulau Selarang"
"2153","40195","2102","21","Pulau Semangka"
"2154","40196","2102","21","Pulau Semembang"
"2155","40197","2102","21","Pulau Semuntah"
"2156","40198","2102","21","Pulau Separi"
"2157","40199","2102","21","Pulau Sepatu"
"2158","40200","2102","21","Pulau Sependu"
"2159","40201","2102","21","Pulau Seranjau"
"2160","40202","2102","21","Pulau Seraya"
"2161","40203","2102","21","Pulau Serelah"
"2162","40204","2102","21","Pulau Serenteng"
"2163","40205","2102","21","Pulau Setunak"
"2164","40206","2102","21","Pulau Sigal Besar"
"2165","40207","2102","21","Pulau Sigal Kecil"
"2166","40208","2102","21","Pulau Subi Darat"
"2167","40209","2102","21","Pulau Subi Laut"
"2168","40210","2102","21","Pulau Sugi Atas"
"2169","40211","2102","21","Pulau Sugi Bawah"
"2170","40212","2102","21","Pulau Sulaiman Besar"
"2171","40213","2102","21","Pulau Sulaiman Kecil"
"2172","40214","2102","21","Pulau Sungkop"
"2173","40215","2102","21","Pulau Sunti"
"2174","40216","2102","21","Pulau Tambelas"
"2175","40217","2102","21","Pulau Tanjungsembilan"
"2176","40218","2102","21","Pulau Tebias"
"2177","40219","2102","21","Pulau Tekokbiawak"
"2178","40220","2102","21","Pulau Tekukur"
"2179","40221","2102","21","Pulau Telipo"
"2180","40222","2102","21","Pulau Telunas"
"2181","40223","2102","21","Pulau Telunjuk"
"2182","40224","2102","21","Pulau Telunjuk Kecil"
"2183","40225","2102","21","Pulau Tengah"
"2184","40226","2102","21","Pulau Teremen"
"2185","40227","2102","21","Pulau Teropong Besar"
"2186","40228","2102","21","Pulau Teropong Kecil"
"2187","40229","2102","21","Pulau Tiabung"
"2188","40230","2102","21","Pulau Tikus"
"2189","40231","2102","21","Pulau Tikus"
"2190","40232","2102","21","Pulau Tikus"
"2191","40233","2102","21","Pulau Timun"
"2192","40234","2102","21","Pulau Timun Darat"
"2193","40235","2102","21","Pulau Timun Laut"
"2194","40236","2102","21","Pulau Tokongbelanda Besar"
"2195","40237","2102","21","Pulau Tokongbelanda Kecil"
"2196","40238","2102","21","Pulau Tokonghiu Besar"
"2197","40239","2102","21","Pulau Tokonghiu Kecil"
"2198","40240","2102","21","Pulau Tokongkelelawar"
"2199","40241","2102","21","Pulau Tokongsekatip"
"2200","40242","2102","21","Pulau Tuan"
"2201","40243","2102","21","Pulau Tulang"
"2202","40244","2102","21","Pulau Tuntun"
"2203","40245","2102","21","Pulau Ulat"
"2204","40246","2102","21","Pulau Ungar"
"2205","40247","2102","21","Pulau Ungkuwapa"
"2206","40248","2102","21","Pulau Wakbu"
"2207","40001","2103","21","Pulau Akar"
"2208","40002","2103","21","Pulau Antu"
"2209","40003","2103","21","Pulau Batu Apet Hitam"
"2210","40004","2103","21","Pulau Batu Apet Putih"
"2211","40005","2103","21","Pulau Batu Atas"
"2212","40006","2103","21","Pulau Batu Belei"
"2213","40007","2103","21","Pulau Batu Belei"
"2214","40008","2103","21","Pulau Batu Besar"
"2215","40009","2103","21","Pulau Batu Cundung"
"2216","40010","2103","21","Pulau Batu Ghamai"
"2217","40011","2103","21","Pulau Batu Hitam"
"2218","40012","2103","21","Pulau Batu Kabien"
"2219","40013","2103","21","Pulau Batu Madu"
"2220","40014","2103","21","Pulau Batu Meghayeu Besou"
"2221","40015","2103","21","Pulau Batu Meghayeu Kecik"
"2222","40016","2103","21","Pulau Batu Putih"
"2223","40017","2103","21","Pulau Batu Telok"
"2224","40018","2103","21","Pulau Batu Tughi"
"2225","40019","2103","21","Pulau Batu Tukok Dua"
"2226","40020","2103","21","Pulau Batu Tukok Satu"
"2227","40021","2103","21","Pulau Batu Umbong"
"2228","40022","2103","21","Pulau Batuasuk"
"2229","40023","2103","21","Pulau Batubatu"
"2230","40024","2103","21","Pulau Batubelacan"
"2231","40025","2103","21","Pulau Batubelah"
"2232","40026","2103","21","Pulau Batuberian Besar"
"2233","40027","2103","21","Pulau Batuberian Kecil"
"2234","40028","2103","21","Pulau Batubilis"
"2235","40029","2103","21","Pulau Batucina"
"2236","40030","2103","21","Pulau Batugedung"
"2237","40031","2103","21","Pulau Batuimung"
"2238","40032","2103","21","Pulau Batukurung Besar"
"2239","40033","2103","21","Pulau Batukurung Kecil"
"2240","40034","2103","21","Pulau Batunekgemuk"
"2241","40035","2103","21","Pulau Batunekgemuk Kecil"
"2242","40036","2103","21","Pulau Batunekraga"
"2243","40037","2103","21","Pulau Baturakit"
"2244","40038","2103","21","Pulau Baturakitsetai"
"2245","40039","2103","21","Pulau Baturamai"
"2246","40040","2103","21","Pulau Baturaya"
"2247","40041","2103","21","Pulau Batusawak"
"2248","40042","2103","21","Pulau Batusawak Kecil"
"2249","40043","2103","21","Pulau Besar"
"2250","40044","2103","21","Pulau Binjai"
"2251","40045","2103","21","Pulau Buaya"
"2252","40046","2103","21","Pulau Buaya"
"2253","40047","2103","21","Pulau Buluh"
"2254","40048","2103","21","Pulau Bunga"
"2255","40049","2103","21","Pulau Bungin"
"2256","40050","2103","21","Pulau Bunguran"
"2257","40051","2103","21","Pulau Burung"
"2258","40052","2103","21","Pulau Burung"
"2259","40053","2103","21","Pulau Busungalung"
"2260","40054","2103","21","Pulau Buton"
"2261","40055","2103","21","Pulau Datukserasan"
"2262","40056","2103","21","Pulau Genting"
"2263","40057","2103","21","Pulau Genting"
"2264","40058","2103","21","Pulau Harapan"
"2265","40059","2103","21","Pulau Jalik"
"2266","40060","2103","21","Pulau Jantai"
"2267","40061","2103","21","Pulau Jelagu"
"2268","40062","2103","21","Pulau Jelagu Kecil"
